"p_id";"p_ident";"p_number";"p_projet";"p_type";"p_titre";"p_type_com";"p_speaker_invite";"p_nom_conference";"p_date_debut_conference";"p_date_fin_conference";"p_ville_conference";"p_pays_conference";"p_lien_conference";"p_nom_journal";"p_publication_journal";"p_volume_journal";"p_pages_journal";"p_annee_publication";"p_doi";"p_url_bdd";"p_date_soumission";"p_date_notification";"p_date_soumission_finale";"p_nom_responsable";"p_liste_auteurs";"p_affiliation";"p_directeur_stage";"p_date_debut_stage";"p_date_fin_stage";"p_award";"p_date_soutenance_these";"p_composition_jury_these";"p_etablissement_delivrant_these";"p_directeur_these";"p_date_debut_these";"p_date_fin_these";"p_nom_meeting";"p_date_meeting";"p_auteur";"p_avec_abstract";"Statut";"p_actif";"pf_id";"pf_publication_id";"pf_type";"pf_version_of";"pf_file";"pf_abstract";"pf_titre";"pf_notes";"pf_postman";"pf_timestamp";"pf_actif"
"1021";"S007-5";"5";"S007";"conference";"Widening the Lens: Saliency-guided Regularization to Counteract Overfocusing in Neural Networks";"";"";"CVPR 2024";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"D.Bertoin, EH.Sanchez, M.Zouitine, E.Rachelson";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000000801";"0";"Réalisé";"1";"988";"1021";"doc_final";"0";"2024-11/1731399523-637-2409.17370v1.pdf";"";"";"";"0000000801";"1731399523";"1"
"1032";"S033-27";"27";"S033";"communication";"Présentation Explicabilité et Fairness - ALSTOM";"";"";"";"17/09/2024";"17/09/2024";"Toulouse";"France";"";"";"";"";"";"";"";"";"";"";"";"";"Agustin Martin PICARD";"IRT Saint-Exupéry";"";"";"";"";"";"";"";"";"";"";"";"";"0000000816";"1";"Réalisé";"1";"1017";"1032";"doc_final";"0";"2024-11/1732203994-688-BiaisXAIAlstom17092024.pptx";"2024-11/1732203890-993-BiaisXAIAlstom17092024.pptx";"";"";"0000000816";"1732203994";"1"
"1036";"S033-31";"31";"S033";"communication";"Présentation Explicabilité et Fairness - AI Day";"";"";"";"24/10/2024";"24/10/2024";"Toulouse";"France";"";"";"";"";"";"";"";"";"";"";"";"";"Agustin Martin PICARD";"IRT Saint-Exupéry";"";"";"";"";"";"";"";"";"";"";"";"";"0000000816";"1";"Réalisé";"1";"1023";"1036";"doc_final";"0";"2024-11/1732206092-819-defi_explicabilite_bias_20241024.pptx";"2024-11/1732206019-362-defi_explicabilite_bias_20241024.pptx";"";"";"0000000816";"1732206092";"1"
"1052";"S033-45";"45";"S033";"conference";"How to design a dataset compliant with an ML-based system ODD?";"";"";"ERTS";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";"";"";"";"";"";"";"";"03/01/2024";"05/03/2024";"02/04/2024";"";"Cyril Cappi (1) , Noémie Cohen (2, 3) , Mélanie Ducoffe (2) , Christophe Gabreau (2) , Laurent Gardes (1) , Adrien Gauffriau (2) , Jean-Brice Ginestet (5) , Franck Mamalet (6) , Vincent Mussot (6) , Claire Pagetti (3) , David Vigouroux (6)";"(1) SNCF, (2) Airbus,(3) Onera,(5) DGA, (6) IRT Saint exupéry";"";"";"";"";"";"";"";"";"";"";"";"";"0000000595";"1";"Réalisé";"1";"1044";"1052";"doc_final";"0";"2024-11/1732788775-221-How_to_design_a_dataset.pdf";"2024-11/1732788695-618-How_to_design_a_dataset.pdf";"";"";"0000000595";"1732788775";"1"
"1058";"S033-51";"51";"S033";"conference";"Combining Out-of-Distribution detection with Conformal Prediction";"";"";"Séminaire SOLACE";"21/11/2024";"21/11/2024";"Toulouse";"France";"";"";"";"";"";"";"";"";"";"";"";"";"Joseba Dalmau";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000001273";"1";"Réalisé";"1";"1073";"1058";"doc_final";"1051";"2024-11/1732891638-976-LAAS.pdf";"2024-11/1732891063-337-LAAS.pdf";"";"";"0000001273";"1732891638";"1"
"1065";"A090-1";"1";"A090";"conference";"New Use case proposal for data exposure related to attacks on network slices";"";"";"3GPP TSG-SA3 Meeting #117 ";"19/08/2024";"23/08/2024";"Maastricht";"pays bas";"";"";"";"";"";"";"";"";"17/07/2024";"23/08/2024";"23/09/2024";"";"Tanissia djemai, Rakshesh P Bhatt , Jing Ping ";"IRT, Nokia, Nokia Bell lab";"";"";"";"";"";"";"";"";"";"";"";"";"0000000983";"1";"Réalisé";"1";"1078";"1065";"doc_final";"0";"2024-12/1733310497-658-S3-243493.zip";"2024-12/1733310188-936-S3-243493.zip";"";"";"0000000983";"1733310497";"1"
"1068";"A026-11";"11";"A026";"conference";"NaCl-induced high temperature corrosion of Ni625 alloy  additively manufactured by Laser Metal Deposition – powder";"";"";"1 st Workshop on Molten Salts and Corrosion in Extreme Environments";"19/03/2025";"21/03/2025";"Lanzarote";"Espagne";"";"";"";"";"";"";"";"";"02/12/2024";"";"";"";"A. Curnis(1),(2); I Popa(2); A. Prillieux(1); J.M Brossard(3); S. Chevalier(2)";"(1) Institut de Recherche Technologique (IRT) Saint Exupéry, 3, rue Tarfaya, 31 400 Toulouse, France; (2) ICB, UMR 6303 CNRS Univ. Bourgogne Franche-Comté, 9 avenue Savary, 21078 Dijon, France; (3) Veolia Recherche et Innovation, 291 avenue Dreyfous-Ducas";"";"";"";"";"";"";"";"";"";"";"";"";"0000000804";"1";"Réalisé";"1";"1151";"1068";"doc_publie";"0";"2025-03/1743081963-624-Pr..sentation-workshop-Molten-Salts-2025.pdf";"2025-02/1739973394-227-Abstract-IP-workshop-sels.docx";"";"";"0000000804";"1743081963";"1"
"1077";"S006-7";"7";"S006";"conference";"Ontology Driven LLM Based Assistance for Task Oriented Systems Engineering A Contextual and Iterative Approach";"";"";"2nd Workshop on MBSE AI Integration at Modelsward 2025";"26/02/2025";"28/02/2025";"Porto";"Portugal";"https://modelsward.scitevents.org/";"";"";"";"";"";"";"";"";"";"";"";"Jean-Marie Gauthier,  Eric Jenn, Ramon Conejo";"IRT Saint Exupéry, IRT Saint Exupéry, IRT Saint Exupéry";"";"";"";"";"";"";"";"";"";"";"";"";"0000000289";"0";"Réalisé";"1";"1089";"1077";"doc_final";"0";"2025-01/1736160760-897-MBSE-AI-Integration_2025_7-2.pdf";"";"Ontology-Driven LLM Assistance for Task-Oriented Systems Engineering";"";"0000000289";"1736160760";"1"
"1084";"E025-7";"7";"E025";"conference";"Contribution à l’etude des décharges surfaciques sous contrainte de pression aéronautique ";"";"";"SGE2025";"01/07/2025";"03/07/2025";"TOULOUSE";"France";"https://sge2025.sciencesconf.org/";"";"";"";"";"";"";"";"17/01/2025";"";"";"";"Mohammed El Amine SLAMA, Somya ANAND), Pierre HENRARD et Michaël DARQUES";"IRT , MAD SOURIAU, MAD SAFRAN, IRT";"";"";"";"";"";"";"";"";"";"";"";"";"0000001461";"1";"Annulé";"1";"1098";"1084";"abstract";"0";"";"2025-01/1737100858-872-Slama_IRT_SGE_2025.docx";"Contribution à l’étude des décharges surfaciques sous contrainte de pression aéronautique ";"";"0000000788";"1737100858";"1"
"1086";"E011-1";"1";"E011";"conference";"Post-mortem analysis on Low Temperature Proton Exchange Membrane Fuell Cells (LT-PEMFC) after small and high frequencies current ripple solicitations";"";"";"ECS (The Electrochemical Society)";"18/05/2025";"22/05/2025";"Montréal";"Canada (bientôt USA)";"https://www.electrochem.org/upcoming-meetings";"";"";"";"";"";"";"";"05/12/2024";"";"";"";"Morgane Stodel, Raphaël Chattot, Meryem Ennaji, Christophe Turpin, Pascal Lenormand, Christophe Tenailleau";"CIRIMAT,ICGM,ICGM,LAPLACE,CIRIMAT,CIRIMAT";"";"";"";"";"";"";"";"";"";"";"";"";"0000001461";"1";"Réalisé";"1";"1103";"1086";"abstract";"1102";"";"2025-01/1737556339-354-Abstract-ECS-2025_Stodel.docx";"";"";"0000000788";"1737556339";"1"
"1087";"E011-2";"2";"E011";"conference";"Assemblage de cellules PEM-BT et essais expérimentaux de reproductibilité";"";"";"SGE (Symposium de Génie Electrique)  ";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://sge2025.sciencesconf.org/";"";"";"";"";"";"";"";"27/01/2025";"";"";"";"Gautier Capdeville";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000001461";"1";"Réalisé";"1";"1114";"1087";"abstract";"1104";"";"2025-02/1739353663-176-resume_SGE_2025_gautier_capdeville.docx";"";"";"0000000788";"1739353663";"1"
"1090";"S033-60";"60";"S033";"conference";"HadamRNN: Binary and Sparse Ternary Orthogonal RNNs";"";"";"International Conference on Learning Representations (ICLR)";"24/04/2025";"28/04/2025";"Singapore ";"Singapore ";"https://iclr.cc/";"";"";"";"";"";"";"";"27/09/2024";"23/01/2025";"30/01/2025";"";"Armand Foucault, Franck Mamalet, François Malgouyres";"IMT,IRT,IMT";"";"";"";"";"";"";"";"";"";"";"";"";"0000000595";"0";"Réalisé";"1";"1107";"1090";"doc_final";"0";"2025-01/1737708903-734-Hadamard_RNNs__arviv_1.pdf";"";"";"";"0000000595";"1737708903";"1"
"1092";"M014-11";"11";"M014";"communication";"Oxydation à haute température d’alliages de structure à base de Ni ou de Ti issus de la fabrication additive";"";"";"La Métallurgie, quel avenir !";"23/06/2025";"27/06/2025";"Toulouse";"France";"https://metav2025.sciencesconf.org/";"";"";"";"";"";"";"";"27/01/2025";"";"";"";"Daniel Monceau1, Tom Sanviemvongsak1,2, Annabelle Vernouillet1,3, Antoine Casadebaigt1,4,5, Nicolas Mrozowski1,4, Bruno Macquaire2, Clara Desgranges2,3, Aurélie Vande Put1, Sébastien Doublet6,7, Jonathan Hugues4,8, Enrica Epifano1, Aurélien Prillieux4, Si";"1 CIRIMAT, Université de Toulouse, CNRS, INP-ENSIACET, Toulouse, France ; 2SAFRAN, France ; 3actuellement Université Paris-Saclay, CEA, France ;4IRT-Saint Exupéry, Toulouse, France ; 5 actuellement Lasalys, Orléans, France ; 6AIR LIQUIDE, France ; 7 actue";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000804";"1";"Réalisé";"1";"1234";"1092";"doc_publie";"0";"2025-06/1751013872-199-2025_06_25-MQA-Daniel-Monceau-Fab-Add-Oxidation-Roquefeuil.pdf";"2025-01/1737991631-121-2025_01_27-Resume_MQA_1-Daniel-Monceau.pdf";"";"";"0000000804";"1751013872";"1"
"1093";"E025-8";"8";"E025";"conference";"Influence of Temperature on the Surface Discharge Behaviour at Varying Altitudes for Aeronautical Applications";"";"";"CEIDP";"14/09/2025";"17/09/2025";"Manchester";"UK";"https://ceidp.org/";"";"";"";"";"";"";"";"14/02/2025";"";"";"";"Somya ANAND(1)(2), Solomon Berihu ARAYA(1), Mohammed El Amine SLAMA(2), Pierre HENRARD(2), Stéphane BARLERIN(1)";"(1)SOURIAU-EATON, (2) IRT Saint-Exupéry, French Institute of Technology";"";"";"";"";"";"";"";"";"";"";"";"";"0000001461";"1";"Réalisé";"1";"1294";"1093";"doc_final";"0";"2025-09/1758011771-465-ceidp_paper-GRINHELECv1.pdf";"2025-01/1738158274-183-ceidp-abstract-GRINHELEC.docx";"";"";"0000000788";"1758011771";"1"
"1095";"U012-1";"1";"U012";"conference";"CoFMPy: A Flexible FMI-based Co-Simulation Framework for Digital Twin Applications";"";"";"MODPROD";"04/02/2025";"05/02/2025";"Linköping";"Suède";"https://modprodblog.wordpress.com/";"";"";"";"";"";"";"";"31/03/2025";"31/03/2025";"31/03/2025";"";"Nora Bennani, Corentin Friedrich, Andrés Lombana, Mouhcine Mendil and Charlie Schlick";"IRT Saint Exupéry";"";"";"";"";"";"";"";"";"";"";"";"";"0000000847";"1";"Réalisé";"1";"1134";"1095";"doc_final";"1131";"2025-03/1742294189-700-1739203790-880-Presentation_MODPROD_CoFMPy.pdf";"2025-02/1739203790-880-Presentation_MODPROD_CoFMPy.pdf";" CoFMPy: A Flexible FMI-based Co-Simulation Framework for Digital Twin Applications";"";"0000000847";"1742294189";"1"
"1098";"A143-1";"1";"A143";"communication";"Alliage de titane à gradient de microstructure élaboré par procédé Laser Beam-Directed Energy Deposition";"";"";"La Métallurgie, quel avenir !";"23/06/2025";"27/06/2025";"Toulouse";"France";"https://metav2025.sciencesconf.org/";"";"";"";"";"";"";"";"27/01/2025";"";"";"";"Aurélien Prillieux1, Romain Deromedi1, Thomas Gilles1, Jean-Marc Auger1, Simon Perusin1";"1IRT Saint Exupéry, 3 rue Tarfaya, 31405 Toulouse Cedex 4, France";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000804";"1";"Réalisé";"1";"1230";"1098";"doc_publie";"0";"2025-06/1751010194-680-pr..sentation_MQA_V3_PRILLIEUX.pptx";"2025-02/1739375950-793-Resume_PRILLIEUX-MQA-V2.docx";"";"";"0000000804";"1751010194";"1"
"1100";"S022-1";"1";"S022";"conference";"A Novel Simulation Platform for Space Systems Cybersecurity R&D";"";"";"IAC 2025";"29/09/2025";"03/10/2025";"Sydney";"Australie";"https://www.iac2025.org/";"";"";"";"";"";"";"";"28/02/2025";"19/04/2025";"12/09/2025";"";"Simone Urbano, Jacques Girard, Louis Lolive, Vincent Nicomette, Pierre Bacquet, Patrick Hebrard, Guillaume Auriol, Ludovic Cintrat, Benjamin Deporte, Julien Airaud, Matteo Merialdo, Clotilde Szywala.";"Starion Group France, Thales Alenia Space, IRT Saint Exupéry,  LAAS-CNRS, Thales Alenia Space, Starion Group France, LAAS-CNRS, Gatewatcher, IRT Saint Exupéry, CNES, Nexova, IRT Saint Exupéry.";"";"";"";"non";"";"";"";"";"";"";"";"";"0000001023";"1";"Réalisé";"1";"1394";"1100";"doc_publie";"0";"2025-12/1765975809-772-Papier_IAC_120925.pdf";"2025-09/1758552964-110-Papier_IAC_120925.pdf";"";"";"0000001023";"1765975810";"1"
"1108";"U017-1";"1";"U017";"conference";"Impact des cycles de puissance à hautes fréquences sur la durée de vie des modules de puissance SiC pour le domaine automobile";"";"";"SGE2025";"01/07/2025";"03/07/2025";"TOULOUSE";"France";"https://sge2025.sciencesconf.org/";"";"";"";"";"";"";"";"07/02/2025";"17/03/2025";"19/05/2025";"";"Bernardo COUGO 1, Israel DIVAN 1,2, Duc-Hoan TRAN 1, Lenin M. F. MORAIS 2, Vitor ARAUJO 2, Renata OLIVEIRA DE SOUSA 3,  Marina LABALETTE 1, Bruno CONDAMIN 4, Caio MENDES 5";"1 IRT Saint Exupéry, Toulouse, France; 2 Universidade Federal de Minas Gerais, Belo Horizonte, Brésil; 3 UFTP, Curitiba, Brésil; 4 VALEO, Nuremberg, Allemagne ; 5 ST Microelectronics, Toulouse,  France;";"";"";"";"";"";"";"";"";"";"";"";"";"0000001272";"1";"Réalisé";"1";"1217";"1108";"doc_final";"0";"2025-06/1749558010-189-GT-CEPPS_SGE_2025_v20250530-.version-finale..pdf";"2025-02/1740570888-769-Abstract_SGE2025_HighFrequencyMissionProfile_Fran..ais-2-pages_final-FINAL-with-aknowledgment.docx";"Contribution à la définition des enjeux et verrous de la soutenabilité en électronique de puissance";"";"0000001272";"1749558010";"1"
"1109";"E009-9";"9";"E009";"conference";"Etude de la stabilité de la résistance à l’état passant RDSON sur des composants GaN en fonctionnement";"";"";"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://www.sge-conf.fr/sge-2025/";"";"";"";"";"";"";"";"01/11/2024";"17/03/2025";"07/02/2025";"";"Lucas Moreau, Marc Orsatelli, Emmanuel Marcault, Cyril Chabot, Alonso Gutierrez-Galeano, Mathieu Gavelle, Valéria Rustichelli, Mohamed Matmat";"CEA, Commissariat à l’Energie Atomique et aux Energies Alternatives, 51 rue de l’Innovation, 31670 Labège IRT Saint Exupéry, 3 rue Tarfaya, 31400 Toulouse";"";"";"";"";"";"";"";"";"";"";"";"";"0000000821";"0";"Réalisé";"1";"1125";"1109";"doc_final";"0";"2025-03/1741085046-971-article_stabilit..-du-Ron-dynamique_SGE_V3.pdf";"";"Etude de la stabilité de la résistance à l’état passant RDSON sur des composants GaN en fonctionnement";"";"0000000821";"1741085046";"1"
"1111";"S023-13";"13";"S023";"conference";"Evaluation of cross-domain generalization capabilities of remote sensing Foundation Models";"";"";"ESA-NASA International Workshop on AI Foundation Model for EO";"05/05/2025";"07/05/2025";"Frascati";"Italy";"https://nikal.eventsair.com/nasa-esa-international-workshop-on-geospatial-ai-foundation-model-for-earth-observation-and-earth-sciences/";"";"";"";"";"";"";"";"31/01/2025";"05/03/2025";"28/03/2025";"";"J. Cohen, D. Derksen, A. Girard";"CNES, IRT Saint Exupery";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000948";"1";"Réalisé";"1";"1208";"1111";"doc_final";"1207";"2025-05/1747661463-707-2025_05---Cohen-Julia---ESA-NASA-Workshop-on-FM-for-EO.pdf";"2025-03/1741342296-178-Abstract-Workshop-on-AI-FM-for-EO.pdf";"";"";"0000000948";"1747661463";"1"
"1112";"M021-6";"6";"M021";"conference";"Vitrimer matrix composites for industrial processes";"";"";"ECCM21";"02/07/2024";"05/07/2024";"NANTES";"France";"https://eccm21.org/";"";"";"";"";"";"";"";"";"";"";"";"Rima SFAR ZBED";"";"";"";"";"";"";"";"";"";"";"";"";"";"0000000897";"0";"Réalisé";"1";"NULL";"NULL";"NULL";"NULL";"NULL";"";"NULL";"NULL";"NULL";"NULL";"NULL"
"1113";"E025-9";"9";"E025";"conference";"ÉTUDE DE LA CINÉTIQUE DE DÉGRADATION DES POLYMERES FLUORES : SYNERGIE DES APPROCHES ISOCONVERSIONNELLES ET MODULÉES ";"";"";"JCAT 55";"14/05/2025";"16/05/2025";"TOULOUSE";"France";"https://jcat55.sciencesconf.org/";"";"";"";"";"";"";"";"15/03/2025";"";"";"";"Victor HENRI, Pierre HENRARD, Eric Dantras";"IRT, SAfran ISE, CIRIMAT";"";"";"";"non";"";"";"";"";"";"";"";"";"0000001461";"1";"Réalisé";"1";"1313";"1113";"doc_final_extend";"0";"2025-11/1762786219-649-henri_abstracts_jcat55.pdf";"2025-11/1762430928-237-henri_abstracts_jcat55.pdf";"";"";"0000001461";"1762786219";"1"
"1117";"U017-2";"2";"U017";"conference";"Influence of high frequency power cycles on SiC power modules lifetime under automotive mission profile";"";"";"ESREF 2025";"06/10/2025";"09/10/2025";"Bordeaux";"France";"https://esref2025.sciencesconf.org/";"";"";"";"";"";"";"";"17/03/2025";"09/05/2025";"10/06/2025";"";"Bernardo COUGO 1, Israel DIVAN 1,2, Duc-Hoan TRAN 1, Lenin M. F. MORAIS 2, Vitor ARAUJO 2, Renata OLIVEIRA DE SOUSA 3,  Marina LABALETTE 1,  Caio MENDES 4, Fabio Coccetti 1";"1 IRT Saint Exupéry, Toulouse, France; 2 Universidade Federal de Minas Gerais, Belo Horizonte, Brésil; 3 UFTP, Curitiba, Brésil; 4 ST Microelectronics, Toulouse,  France;";"";"";"";"";"";"";"";"";"";"";"";"";"0000001272";"1";"Réalisé";"1";"1129";"1117";"abstract";"0";"";"2025-03/1741860300-874-ESREF_2025_InfluenceOfHighFrequencyThermalCycles-Final.pdf";"Influence of high frequency power cycles on SiC power modules lifetime under automotive mission profile";"";"0000001272";"1741860300";"1"
"1121";"E025-11";"11";"E025";"conference";"CORRELATION STRUCTURE PHYSIQUE / PROPRIETES DIELECTRIQUES D’UN POLYAMIDE : INFLUENCE DE LA TEMPERATURE ET DE LA FREQUENCE";"";"";"JCAT 55";"14/05/2025";"16/05/2025";"TOULOUSE";"France";"https://jcat55.sciencesconf.org/";"";"";"";"";"";"";"";"31/03/2025";"";"";"";"Julien CHEDAILLE*,**, Victor HENRI*, Pierre HENRARD*, Eric DANTRAS**";"*: IRT; ** CIRIMAT";"";"";"";"";"";"";"";"";"";"";"";"";"0000001461";"1";"Réalisé";"1";"1296";"1121";"doc_final";"0";"2025-09/1758012710-322-Pr..sentation_JCAT55_CHEDAILLE_VPDF.pdf";"2025-03/1742303075-148-Abstract_JCAT55_Chedaille_Vf.pdf";"";"";"0000000788";"1758012710";"1"
"1132";"B090-1";"1";"B090";"conference";"Ontology-Driven LLM Assistance for Task-Oriented Systems Engineering";"";"";"Modelwards 2025";"26/02/2025";"28/02/2025";"Porto";"Portugal";"https://modelsward.scitevents.org/?y=2025";"";"";"";"";"";"";"";"";"";"";"";"Jean-Marie Gauthier, Eric Jenn, Ramon Conejo";"IRT St-Ex, IRT St-Ex, IRT St-Ex, ";"";"";"";"";"";"";"";"";"";"";"";"";"0000000084";"0";"Réalisé";"1";"1148";"1132";"doc_final";"0";"2025-03/1742899838-774-Modelsward_2025_AI4MBSE-7.pdf";"";"Ontology-Driven LLM Assistance for Task-Oriented Systems Engineering";"";"0000000084";"1742899838";"1"
"1135";"E025-12";"12";"E025";"communication";"PA11/CONDUCTIVE FILLER COMPOSITES: SEMICONDUCTING LAYER FOR ELECTRICAL CABLE APPLICATION";"";"";"3èmes journées du GDR REEPOS et 4ème colloque SDM";"11/06/2025";"12/06/2025";"Saint-Valéry-en-Caux";"France";"http://www.materiaux-grandest-cnrs.unistra.fr/sdm-gdr-reepos-2025/";"";"";"";"";"";"";"";"10/04/2025";"10/04/2025";"";"";"V. H. VO LE a,b, A. ROGGEROa, V. HENRI b, P. HENRARD b, S. PRUVOST a ";"(a) Université Claude Bernard Lyon 1, INSA Lyon, Université Jean Monnet, CNRS UMR 5223, Ingénierie des Matériaux Polymères F-69621 Villeurbanne, France ; (b) IRT Saint Exupéry, 3 rue Tarfaya, 31400, Toulouse, France ";"";"";"";"non";"";"";"";"";"";"";"";"";"0000001461";"1";"Réalisé";"1";"1317";"1135";"doc_publie";"0";"2025-11/1762935633-348-E025-12_VO-LE_Presentation_GDR-REEPOS-2025.pdf";"2025-03/1743149384-943-VO-LE_Van-Hau_SDM4.docx";"";"";"0000001461";"1762935633";"1"
"1138";"E025-13";"13";"E025";"communication";"Propriétés diélectriques et mobilité moléculaire d’un polyamide semi-aromatique : influence de la température et de la fréquence sur les performances électriques";"";"";"3èmes journées du GDR REEPOS et 4ème colloque SDM";"11/06/2025";"12/06/2025";"11-12 juin 2025, Saint-Valéry-en-Caux";"France";"https://gdr-reepos.cnrs.fr/";"";"";"";"";"";"";"";"10/04/2025";"";"";"";"Julien CHEDAILLEa,b, Victor HENRIa, Pierre HENRARDa, Eric DANTRASb*";"(a)IRT Saint Exupéry, 3 rue Tarfaya, 31400, Toulouse, France (b)CIRIMAT, Physique des Polymères, Université de Toulouse III Paul Sabatier, 118 route de Narbonne,";"";"";"";"non";"";"";"";"";"";"";"";"";"0000001461";"1";"Réalisé";"1";"1318";"1138";"doc_final";"0";"2025-11/1763040677-348-Pr..sentation_REEPOS_CHEDAILLE_V5.pdf";"2025-03/1743165835-162-REEPOS-chedaille.pdf";"Presentation au REEPOS par Julien CHEDAILLE ";"";"0000001461";"1763040677";"1"
"1139";"E009-11";"11";"E009";"conference";"Modélisation et mesure de la variation de température à haute fréquence d’un transistor GaN pour les d'onduleurs de puissance";"";"";"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://www.sge-conf.fr/sge-2025/";"";"";"";"";"";"";"";"01/11/2024";"17/03/2025";"19/05/2025";"";"Duc Hoan TRAN, Bernardo COUGO, Rodrigo DRUMMOND, Israel DIVAN, Gilles SEGOND";"IRT Saint Exupéry, Toulouse, France ";"";"";"";"non";"";"";"";"";"";"";"";"";"0000000821";"0";"Réalisé";"1";"1161";"1139";"doc_final";"0";"2025-04/1743594071-143-Abstract_SGE2025_MesureTemperatureJonctionGaN_Final.pdf";"";"Modélisation et mesure de la variation de température à haute fréquence d’un transistor GaN pour les d'onduleurs de puissance";"";"0000000831";"1743594071";"1"
"1147";"E009-17";"17";"E009";"conference";"Niveau de saturation du courant de drain et son impact sur la robustesse des transistors GaN en régime de court-circuit";"";"";"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)	";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://sge2025.sciencesconf.org/";"";"";"";"";"";"";"";"";"";"";"";"M.Dedew (a,b), T.A Nguyen (c), T.L Le (d), S. Lefebvre(c), V. Rustichelli (a), M. Alam (a), J. Oliveira  (a), F. Coccetti  (a)";"(a) IRT Saint-Exupéry, 3 rue Tarfaya, B612, 31400, Toulouse, France (b) SATIE, Université Paris-Saclay, ENS Paris-Saclay, 4, avenue des sciences 91190, Gif-Sur-Yvette, France (c) SATIE, Cnam, 292, rue Saint Martin, 75141,Paris Cedex 03, France (d) SAFRAN ";"";"";"";"";"";"";"";"";"";"";"";"";"0000000831";"0";"Réalisé";"1";"1258";"1147";"doc_final";"1159";"2025-08/1756193994-153-SGE_2025_Dedew_finale.pdf";"";"";"";"0000000831";"1756193994";"1"
"1149";"E009-18";"18";"E009";"conference";"Étude de la fiabilité des GaN SP-HEMT sous surtensions en commutation dure";"";"";"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)	";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://sge2025.sciencesconf.org/";"";"";"";"";"";"";"";"";"";"";"";"T. Vadebout (a), P. Bevilacqua (a), V. Rustichelli (b) , M. Alam (b) , L. Allirant (c) et H. Morel (a)";"(a)Univ Lyon, INSA Lyon, Univ. Claude Bernard Lyon 1, Ecole Centrale Lyon, CNRS, Ampère, F-69621, France (b) IRT Saint Exupery, F-31400, France, (c) Vitesco Technologies, F-31100, Franc";"";"";"";"";"";"";"";"";"";"";"";"";"0000000831";"0";"Réalisé";"1";"1260";"1149";"doc_final";"1160";"2025-08/1756194352-813-SGE-Vadebout.pdf";"";"";"";"0000000831";"1756194352";"1"
"1151";"E009-20";"20";"E009";"conference";"Mécanismes physiques de HEMT GaN révelés par l’instabilité de la tension de seuil";"";"";"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)";"01/07/2025";"03/07/2025";"Toulouse";"France";"";"";"";"";"";"";"";"";"";"";"";"";"H. RAZAFIMANJAKA (a) , D. TRÉMOUILLES (a) , M. ALAM (b) , V. RUSTICHELLI (b) , A. BOURENNANE (b)";"(a) LAAS-CNRS, Université de Toulouse, CNRS (b) IRT St Exupery, Institut de Recherche Technologique";"";"";"";"";"";"";"";"";"";"";"";"";"0000000831";"0";"Réalisé";"1";"1163";"1151";"doc_final";"0";"2025-04/1743594629-650-Razafimanjaka_abstract_SGE.pdf";"";"Mécanismes physiques de HEMT GaN révelés par l’instabilité de la tension de seuil";"";"0000000831";"1743594629";"1"
"1160";"M010-7";"7";"M010";"conference";"Effets des traitements thermiques sur la microstructure et les propriétés mécaniques de superalliages base Ni ?/?' élaborés par DED  ";"";"";"MQA";"23/06/2025";"27/06/2025";"TOULOUSE";"France";"https://metav2025.sciencesconf.org/";"";"";"";"";"";"";"";"31/01/2025";"14/03/2025";"";"";"G. Burlot1,2, B. Max2, A. Prillieux2, A. Proietti3, E. Saly1,4, R. Lebot1,4, P. Sallot4, E. Ferreira5, A. Rapetti1, S. Hemery1, J. Cormier1, S. Gillet6, A. Cervellon6";"1 Institut Pprime, ISAE-ENSMA, UPR CNRS 3346, Chasseneuil du Poitou, France; 2 IRT Antoine de Saint Exupéry, Pôle MMP, Toulouse, France; 3 Centre de Microcaractérisation Raimond Castaing, Université de Toulouse, Toulouse INP, INSA Toulouse, CNRS, Toulouse";"";"";"";"";"";"";"";"";"";"";"";"";"0000000101";"1";"Réalisé";"1";"1226";"1160";"doc_final";"0";"2025-06/1750923947-685-METAV2025_GB_v4.pdf";"2025-04/1744184307-207-Abstract_Burlot_Metav_2025_v2.pdf";"Présentation finale";"Version finale de la présentation";"0000000101";"1750923947";"1"
