"p_id";"p_ident";"p_number";"p_projet";"p_type";"p_titre";"p_type_com";"p_speaker_invite";"p_nom_conference";"p_date_debut_conference";"p_date_fin_conference";"p_ville_conference";"p_pays_conference";"p_lien_conference";"p_nom_journal";"p_publication_journal";"p_volume_journal";"p_pages_journal";"p_annee_publication";"p_doi";"p_url_bdd";"p_date_soumission";"p_date_notification";"p_date_soumission_finale";"p_nom_responsable";"p_liste_auteurs";"p_affiliation";"p_directeur_stage";"p_date_debut_stage";"p_date_fin_stage";"p_award";"p_date_soutenance_these";"p_composition_jury_these";"p_etablissement_delivrant_these";"p_directeur_these";"p_date_debut_these";"p_date_fin_these";"p_nom_meeting";"p_date_meeting";"p_auteur";"p_avec_abstract";"Statut";"p_actif";"pf_id";"pf_publication_id";"pf_type";"pf_version_of";"pf_file";"pf_abstract";"pf_titre";"pf_notes";"pf_postman";"pf_timestamp";"pf_actif"
"1111";"S023-13";"13";"S023";"communication";"Evaluation of cross-domain generalization capabilities of remote sensing Foundation Models";;;"ESA-NASA International Workshop on AI Foundation Model for EO";"05/05/2025";"07/05/2025";"Frascati";"Italy";"https://nikal.eventsair.com/nasa-esa-international-workshop-on-geospatial-ai-foundation-model-for-earth-observation-and-earth-sciences/";;;;;;;;"31/01/2025";"05/03/2025";"28/03/2025";;"J. Cohen, D. Derksen, A. Girard";"CNES, IRT Saint Exupery";;;;"non";;;;;;;;;"0000000948";"1";"Réalisé";"1";"1208";"1111";"doc_final";"1207";"2025-05/1747661463-707-2025_05---Cohen-Julia---ESA-NASA-Workshop-on-FM-for-EO.pdf";"2025-03/1741342296-178-Abstract-Workshop-on-AI-FM-for-EO.pdf";;;"0000000948";"1747661463";"1"
"1113";"E025-9";"9";"E025";"communication";"ÉTUDE DE LA CINÉTIQUE DE DÉGRADATION DES POLYMERES FLUORES : SYNERGIE DES APPROCHES ISOCONVERSIONNELLES ET MODULÉES ";;;"JCAT 55";"14/05/2025";"16/05/2025";"TOULOUSE";"France";"https://jcat55.sciencesconf.org/";;;;;;;;"15/03/2025";;;;"Victor HENRI, Pierre HENRARD, Eric Dantras";"IRT, SAfran ISE, CIRIMAT";;;;"non";;;;;;;;;"0000001461";"1";"Réalisé";"1";"1313";"1113";"doc_final_extend";"0";"2025-11/1762786219-649-henri_abstracts_jcat55.pdf";"2025-11/1762430928-237-henri_abstracts_jcat55.pdf";;;"0000001461";"1762786219";"1"
"1117";"U017-2";"2";"U017";"communication";"Influence of high frequency power cycles on SiC power modules lifetime under automotive mission profile";;;"ESREF 2025";"06/10/2025";"09/10/2025";"Bordeaux";"France";"https://esref2025.sciencesconf.org/";;;;;;;;"17/03/2025";"09/05/2025";"10/06/2025";;"Bernardo COUGO 1, Israel DIVAN 1,2, Duc-Hoan TRAN 1, Lenin M. F. MORAIS 2, Vitor ARAUJO 2, Renata OLIVEIRA DE SOUSA 3,  Marina LABALETTE 1,  Caio MENDES 4, Fabio Coccetti 1";"1 IRT Saint Exupéry, Toulouse, France; 2 Universidade Federal de Minas Gerais, Belo Horizonte, Brésil; 3 UFTP, Curitiba, Brésil; 4 ST Microelectronics, Toulouse,  France;";;;;;;;;;;;;;"0000001272";"1";"Réalisé";"1";"1129";"1117";"abstract";"0";;"2025-03/1741860300-874-ESREF_2025_InfluenceOfHighFrequencyThermalCycles-Final.pdf";"Influence of high frequency power cycles on SiC power modules lifetime under automotive mission profile";;"0000001272";"1741860300";"1"
"1121";"E025-11";"11";"E025";"communication";"CORRELATION STRUCTURE PHYSIQUE / PROPRIETES DIELECTRIQUES D’UN POLYAMIDE : INFLUENCE DE LA TEMPERATURE ET DE LA FREQUENCE";;;"JCAT 55";"14/05/2025";"16/05/2025";"TOULOUSE";"France";"https://jcat55.sciencesconf.org/";;;;;;;;"31/03/2025";;;;"Julien CHEDAILLE*,**, Victor HENRI*, Pierre HENRARD*, Eric DANTRAS**";"*: IRT; ** CIRIMAT";;;;;;;;;;;;;"0000001461";"1";"Réalisé";"1";"1296";"1121";"doc_final";"0";"2025-09/1758012710-322-Pr..sentation_JCAT55_CHEDAILLE_VPDF.pdf";"2025-03/1742303075-148-Abstract_JCAT55_Chedaille_Vf.pdf";;;"0000000788";"1758012710";"1"
"1135";"E025-12";"12";"E025";"communication";"PA11/CONDUCTIVE FILLER COMPOSITES: SEMICONDUCTING LAYER FOR ELECTRICAL CABLE APPLICATION";;;"3èmes journées du GDR REEPOS et 4ème colloque SDM";"11/06/2025";"12/06/2025";"Saint-Valéry-en-Caux";"France";"http://www.materiaux-grandest-cnrs.unistra.fr/sdm-gdr-reepos-2025/";;;;;;;;"10/04/2025";"10/04/2025";;;"V. H. VO LE a,b, A. ROGGEROa, V. HENRI b, P. HENRARD b, S. PRUVOST a ";"(a) Université Claude Bernard Lyon 1, INSA Lyon, Université Jean Monnet, CNRS UMR 5223, Ingénierie des Matériaux Polymères F-69621 Villeurbanne, France ; (b) IRT Saint Exupéry, 3 rue Tarfaya, 31400, Toulouse, France ";;;;"non";;;;;;;;;"0000001461";"1";"Réalisé";"1";"1317";"1135";"doc_publie";"0";"2025-11/1762935633-348-E025-12_VO-LE_Presentation_GDR-REEPOS-2025.pdf";"2025-03/1743149384-943-VO-LE_Van-Hau_SDM4.docx";;;"0000001461";"1762935633";"1"
"1138";"E025-13";"13";"E025";"communication";"Propriétés diélectriques et mobilité moléculaire d’un polyamide semi-aromatique : influence de la température et de la fréquence sur les performances électriques";;;"3èmes journées du GDR REEPOS et 4ème colloque SDM";"11/06/2025";"12/06/2025";"11-12 juin 2025, Saint-Valéry-en-Caux";"France";"https://gdr-reepos.cnrs.fr/";;;;;;;;"10/04/2025";;;;"Julien CHEDAILLEa,b, Victor HENRIa, Pierre HENRARDa, Eric DANTRASb*";"(a)IRT Saint Exupéry, 3 rue Tarfaya, 31400, Toulouse, France (b)CIRIMAT, Physique des Polymères, Université de Toulouse III Paul Sabatier, 118 route de Narbonne,";;;;"non";;;;;;;;;"0000001461";"1";"Réalisé";"1";"1318";"1138";"doc_final";"0";"2025-11/1763040677-348-Pr..sentation_REEPOS_CHEDAILLE_V5.pdf";"2025-03/1743165835-162-REEPOS-chedaille.pdf";"Presentation au REEPOS par Julien CHEDAILLE ";;"0000001461";"1763040677";"1"
"1139";"E009-11";"11";"E009";"communication";"Modélisation et mesure de la variation de température à haute fréquence d’un transistor GaN pour les d'onduleurs de puissance";;;"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://www.sge-conf.fr/sge-2025/";;;;;;;;"01/11/2024";"17/03/2025";"19/05/2025";;"Duc Hoan TRAN, Bernardo COUGO, Rodrigo DRUMMOND, Israel DIVAN, Gilles SEGOND";"IRT Saint Exupéry, Toulouse, France ";;;;"non";;;;;;;;;"0000000821";"0";"Réalisé";"1";"1161";"1139";"doc_final";"0";"2025-04/1743594071-143-Abstract_SGE2025_MesureTemperatureJonctionGaN_Final.pdf";;"Modélisation et mesure de la variation de température à haute fréquence d’un transistor GaN pour les d'onduleurs de puissance";;"0000000831";"1743594071";"1"
"1147";"E009-17";"17";"E009";"communication";"Niveau de saturation du courant de drain et son impact sur la robustesse des transistors GaN en régime de court-circuit";;;"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)	";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://sge2025.sciencesconf.org/";;;;;;;;;;;;"M.Dedew (a,b), T.A Nguyen (c), T.L Le (d), S. Lefebvre(c), V. Rustichelli (a), M. Alam (a), J. Oliveira  (a), F. Coccetti  (a)";"(a) IRT Saint-Exupéry, 3 rue Tarfaya, B612, 31400, Toulouse, France (b) SATIE, Université Paris-Saclay, ENS Paris-Saclay, 4, avenue des sciences 91190, Gif-Sur-Yvette, France (c) SATIE, Cnam, 292, rue Saint Martin, 75141,Paris Cedex 03, France (d) SAFRAN ";;;;;;;;;;;;;"0000000831";"0";"Réalisé";"1";"1258";"1147";"doc_final";"1159";"2025-08/1756193994-153-SGE_2025_Dedew_finale.pdf";;;;"0000000831";"1756193994";"1"
"1149";"E009-18";"18";"E009";"communication";"Étude de la fiabilité des GaN SP-HEMT sous surtensions en commutation dure";;;"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)	";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://sge2025.sciencesconf.org/";;;;;;;;;;;;"T. Vadebout (a), P. Bevilacqua (a), V. Rustichelli (b) , M. Alam (b) , L. Allirant (c) et H. Morel (a)";"(a)Univ Lyon, INSA Lyon, Univ. Claude Bernard Lyon 1, Ecole Centrale Lyon, CNRS, Ampère, F-69621, France (b) IRT Saint Exupery, F-31400, France, (c) Vitesco Technologies, F-31100, Franc";;;;;;;;;;;;;"0000000831";"0";"Réalisé";"1";"1260";"1149";"doc_final";"1160";"2025-08/1756194352-813-SGE-Vadebout.pdf";;;;"0000000831";"1756194352";"1"
"1151";"E009-20";"20";"E009";"communication";"Mécanismes physiques de HEMT GaN révelés par l’instabilité de la tension de seuil";;;"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)";"01/07/2025";"03/07/2025";"Toulouse";"France";;;;;;;;;;;;;"H. RAZAFIMANJAKA (a) , D. TRÉMOUILLES (a) , M. ALAM (b) , V. RUSTICHELLI (b) , A. BOURENNANE (b)";"(a) LAAS-CNRS, Université de Toulouse, CNRS (b) IRT St Exupery, Institut de Recherche Technologique";;;;;;;;;;;;;"0000000831";"0";"Réalisé";"1";"1163";"1151";"doc_final";"0";"2025-04/1743594629-650-Razafimanjaka_abstract_SGE.pdf";;"Mécanismes physiques de HEMT GaN révelés par l’instabilité de la tension de seuil";;"0000000831";"1743594629";"1"
"1160";"M010-7";"7";"M010";"communication";"Effets des traitements thermiques sur la microstructure et les propriétés mécaniques de superalliages base Ni ?/?' élaborés par DED  ";;;"MQA";"23/06/2025";"27/06/2025";"TOULOUSE";"France";"https://metav2025.sciencesconf.org/";;;;;;;;"31/01/2025";"14/03/2025";;;"G. Burlot1,2, B. Max2, A. Prillieux2, A. Proietti3, E. Saly1,4, R. Lebot1,4, P. Sallot4, E. Ferreira5, A. Rapetti1, S. Hemery1, J. Cormier1, S. Gillet6, A. Cervellon6";"1 Institut Pprime, ISAE-ENSMA, UPR CNRS 3346, Chasseneuil du Poitou, France; 2 IRT Antoine de Saint Exupéry, Pôle MMP, Toulouse, France; 3 Centre de Microcaractérisation Raimond Castaing, Université de Toulouse, Toulouse INP, INSA Toulouse, CNRS, Toulouse";;;;;;;;;;;;;"0000000101";"1";"Réalisé";"1";"1226";"1160";"doc_final";"0";"2025-06/1750923947-685-METAV2025_GB_v4.pdf";"2025-04/1744184307-207-Abstract_Burlot_Metav_2025_v2.pdf";"Présentation finale";"Version finale de la présentation";"0000000101";"1750923947";"1"
"1161";"M010-8";"8";"M010";"communication";"Matériaux à gradient de composition chimique produits par technologie Directed Energy Deposition Laser Beam with Powder (DED-LB-p)";;;"MQA";"23/06/2025";"27/06/2025";"TOULOUSE";"France";"https://metav2025.sciencesconf.org/";;;;;;;;"30/01/2025";"14/03/2025";;;"Bertrand Max1, Elise Ferreira2, Aurélien Prillieux1, Thomas Gilles1, Simon Perusin1";"1 IRT Saint Exupéry, Toulouse, France; 2 SAFRAN Additive Manufacturing Campus, Le Haillan; France";;;;;;;;;;;;;"0000000101";"1";"Réalisé";"1";"1225";"1161";"doc_final";"0";"2025-06/1750923793-736-Pr..sentation-MQA_BMax_VF_PDF.pdf";"2025-04/1744184670-666-Resume_MQA_Bertrand-MAX.pdf";"Présentation finale";"Version finale de la présentation";"0000000101";"1750923793";"1"
"1163";"S018-8";"8";"S018";"communication";"Point by Point Inscribed Tilted Fibre Bragg Gratings";;;"EOSAM (European Optics Society Annual Meeting)";"24/08/2025";"28/08/2025";"Delft";"Netherlands";"https://www.europeanoptics.org/events/eos/eosam2025.html";;;;;;;;"09/04/2025";"05/05/2025";"10/04/2025";;"James Hainsworth(1,2), Adriana Morana(2), Meriem Kemel(1), Marina Arnaud(1), Sylvain Girard(2), Paul Vincent(1), Emmanuel Marin(2)";"IRT Saint Exupery (1), Laboratoire Hubert Curien (2)";;;;;;;;;;;;;"0000000989";"1";"Réalisé";"1";"1203";"1163";"doc_final_extend";"0";"2025-05/1747304168-604-James-Abstract-for-EOSAM-2025-.APISS-Partners-approval-no-later-than-April-10th-..pdf";"2025-04/1744200814-621-Point-by-Point-Inscribed-Fibre-Bragg-Gratings-V1.pdf";;;"0000001202";"1747304168";"1"
"1174";"S087-22";"22";"S087";"communication";"Multidisciplinary Optimization of a Martian Spacecraft Design, using GEMSEO";;;"ROADEF 2025";"26/02/2025";"28/02/2025";"Champs-sur-Marne";"France";;;;;;;;;;;;;"Loïc Cousin, Nicolas Roussouly, Olivier Sapin, Anne Gazaix, François Gallard, Nicolas Sarda, Jacques Moulin";"IRT Saint Exupéry, Airbus Defence and Space";;;;"non";;;;;;;;;"0000000074";"1";"Réalisé";"1";"1409";"1174";"doc_final";"0";"2025-12/1766406885-671-ROADEF_2025.pptx";"2025-04/1745161170-819-MARBORE___Resume_for_ROADEF_2025.pdf";;;"0000000074";"1766406885";"1"
"1176";"S087-24";"24";"S087";"communication";"High fidelity multi-component wing, pylon, nacelle and mounts industrial MDO application";;;"AIAA AVIATION  Forum 2025";"22/07/2025";"25/07/2025";"LAs Vegas";"États-Unis";;;;;;;;;;;;;"A. Gazaix, N. Roussouly, M. De Lozzo, F. Gallard, V. Ambert, V. Drouet, C. Thoulon, T. Druot, S. Coniglio, J.-F. Figue, S. Bandopadhyay, A. Tur, F. Cueille, A. Scotto, A. Dechaume, J.-C. Giret, G. Ruiz Jimenez, S. Grihon";"IRT Saint Exupéry, Expleo Group, Capgemini, ENAC, Airbus";;;;"non";;;;;;;;;"0000000074";"1";"Réalisé";"1";"1413";"1176";"doc_publie";"0";"2025-12/1766409093-113-High_fidelity_multi_components_wing__pylon_and_nacelle_industrial_MDO_application-.15..pdf";"2025-04/1745163379-560-High_fidelity_multi_components_wing__pylon_and_nacelle_industrial_MDO_application-.2..pdf";;;"0000000074";"1766409093";"1"
"1177";"S087-25";"25";"S087";"communication";"Industrial Application of a Multi-disciplinary Design Optimization with uncertainties to a pair of telecommunication satellites";;;"AIAA Aviation Forum 2025";"22/07/2025";"25/07/2025";"LAs Vegas";"États-Unis";;;;;;;;;;;;;"O. Sapin, L. Cousin,  N. Roussouly, A. Gazaix, F. Gallard, M. De Lozzo";"IRT Saint Exupéry";;;;"non";;;;;;;;;"0000000074";"1";"Réalisé";"1";"1414";"1177";"doc_final";"0";"2025-12/1766409303-376-Industrial_Application_of_a_Multi_disciplinary_Design_Optimization_with_uncertainties_to_a_pair_of_telecommunication_satellites.pdf";"2025-04/1745163701-275-PXEL___Preparation_of_Papers_for_AIAA_Technical_Conferences-.1..pdf";;;"0000000074";"1766409303";"1"
"1190";"M070-5";"5";"M070";"communication";"Development of a sol-gel based coating for aluminum fire protection";;;"SF2M-Sud Ouest Annual Meeting - Advanced materials through low temperature processing";"03/06/2025";"03/06/2025";"Bordeaux";"France";"https://sf2m-so-lowtemp.sciencesconf.org/";;;;;;;;"13/05/2025";;;;"Julien Garcia, Marie Busquet";"IRT Saint Exupéry";;;;"oui";;;;;;;;;"0000000669";"1";"Réalisé";"1";"1215";"1190";"doc_publie";"0";"2025-06/1749032579-781-SF2M_2025-fire-protection-for-aluminium_IRT.pdf";"2025-05/1747387764-366-Abstract--IRT-SE_Sol-gel-coating-for-fire-protection_SF2M_SO_1.docx";;;"0000000669";"1749032579";"1"
"1201";"M014-12";"12";"M014";"communication";"Persistance des structures issues de la fabrication additive dans un alliage base nickel ?/ ?’ et influence sur la tenue mécanique à haute température";;;"La Métallurgie Quel Avenir !";"23/06/2025";"27/06/2025";"Toulouse";"France";"https://metav2025.sciencesconf.org/";;;;;;;;;"16/04/2025";"31/01/2025";;"Auger J-M., Hughes J., Prillieux A., Perusin S.";"IRT St Exupéry";;;;;;;;;;;;;"0000001286";"1";"Réalisé";"1";"1235";"1201";"doc_final";"0";"2025-06/1751017717-937-MQA-Auger.pdf";"2025-06/1749485953-754-AbstractSF2M.pdf";"Présentation finale MQA";;"0000001286";"1751017717";"1"
"1222";"A139-1";"1";"A139";"communication";"SONNX: Towards an ONNX Profile for critical systems";;;"ERTS 2026";"05/02/2026";"06/02/2026";"Toulouse";"Franef";"https://conference-erts.org/";;;;;;;;"08/06/2025";"26/09/2025";"11/01/2026";;"Eric Jenn, Jean Souyris, Henri Belfy, Loïc Correnson, Mariem Turki, Nicolas Valot";"IRT St-Ex, Aibrus Commercial, Thales AVS, CEA, IRT St-Ex, Airbus Helicopter";;;;;;;;;;;;;"0000000084";"1";"Réalisé";"1";"1397";"1222";"doc_final";"0";"2025-12/1766159577-205-ERTS2026_paper_2.pdf";"2025-06/1750084514-217-2025-06-02-SONNX---ERTS-2026-abstract---final.pdf";;;"0000000084";"1766159577";"1"
"1223";"V215-2";"2";"V215";"communication";"Expressing Performance and Redundancy in OpenMP:  the LIONESS Annotations and Toolchain";;;"ERTS 2026";"05/02/2026";"06/02/2026";"Toulouse";"France";"https://conference-erts.org/";;;;;;;;"08/06/2025";"26/09/2025";"11/01/2026";;"Sara Royuela, Eric Jenn, Hubert Guerard, Sylvain Tibério, Giuseppe Italia and Mariem Turki";"BSC, IRT St-Ex, Space Codesign, ADS, BSC, IRT Saint-Ex";;;;;;;;;;;;;"0000000084";"1";"Réalisé";"1";"1396";"1223";"doc_final";"0";"2025-12/1766159197-640-ERTS2026_paper_3.pdf";"2025-06/1750084447-218-2025-06-02-LIONESS---ERTS-2026-abstract---final.pdf";;;"0000000084";"1766159197";"1"
"1224";"CSEC-3";"3";"CSEC";"communication";"	Collaborative Action on Timing InterferenCes: Summary and Perspectives at Mid-term";;;"ERTS 2026";"05/02/2026";"06/02/2026";"Toulouse";"France";"https://conference-erts.org/";;;;;;;;"08/06/2025";"26/09/2025";"11/01/2026";;"Claire Maiza, Lionel Rieg, Jean-Luc Béchennec, Mihail Asavoae, Dominique Blouin, Florian Brandner, Thomas Carle, Hugues Cassé, Sebastien Faucou, Pierre-Emmanuel Hladik, Jahier Erwan, Mathieu Jan, Eric Jenn, Loig Jezequel, Dumitru Potop Butucaru, Isabelle ";"UGA, UGA, LS2N, CEA, LCTI, LCTI, IRIT, IRIT, LS2N, LS2N, UGA, CEA, IRT St-Ex, LS2N, INRIA, IRISA, VERIMAG, IRIT, IRIT, VERIMAG, LS2N, IRISA, IRIT, VERIMAG, VERIMAG";;;;;;;;;;;;;"0000000084";"1";"Réalisé";"1";"1398";"1224";"doc_final";"0";"2025-12/1766159898-167-ERTS2026_paper_27.pdf";"2025-12/1766158158-160-ERTS2026_paper_27.pdf";;;"0000000084";"1766159898";"1"
"1225";"B090-2";"2";"B090";"communication";"Teaming System Engineers, AI Agents, and tools for Model-Based System Engineering";;;"ERTS 2026";"05/02/2026";"06/02/2026";"Toulouse";"France";"https://conference-erts.org/";;;;;;;;"08/06/2025";"26/09/2025";"11/01/2026";;"Ramon Conejo-Laguna, Jean-Marie Gauthier, and Eric Jenn";"IRT St-Ex,IRT St-Ex,IRT St-Ex";;;;;;;;;;;;;"0000000084";"1";"Abstract en attente de validation externe";"1";"1399";"1225";"abstract";"0";;"2025-12/1766160064-473-ERTS2026_paper_45.pdf";;;"0000000084";"1766160064";"1"
"1229";"S023-17";"17";"S023";"communication";"Explaining raw data complexity to improve satellite onboard processing";;;"AI4EO Symposium 2025";"11/09/2025";"12/09/2025";"Rennes";"France";"https://ai4eo2025.irisa.fr/";;;;;;;;;;;;"A. Dorise, M. Bellizzi, A. Girard, S. May";"CNES, IRT Saint Exupéry";;;;"non";;;;;;;;;"0000000948";"0";"Réalisé";"1";"1281";"1229";"doc_publie";"0";"2025-09/1757946250-765-poster_AI4EO_Adrien_DORISE_v4.pdf";;;;"0000000948";"1757946250";"1"
"1230";"S023-18";"18";"S023";"communication";"Floods segmentation in Sentinel-1 and Sentinel-2 images: an evaluation of  TerraMind's ";;;"AI4EO Symposium 2025";"11/09/2025";"12/09/2025";"Rennes";"France";"https://ai4eo2025.irisa.fr/";;;;;;;;;;;;"J. Cohen, D. Derksen, A. Girard";"CNES, IRT Saint Exupéry";;;;"non";;;;;;;;;"0000000948";"0";"Réalisé";"1";"1282";"1230";"doc_publie";"0";"2025-09/1757946336-713-Poster_AI4EO_JuliaCohen.pdf";;;;"0000000948";"1757946336";"1"
"1231";"S023-19";"19";"S023";"communication";"Monitoring the Ocean from Orbit: First Onboard Runs of  Marine Anomaly Detection for Environmental Protection";;;"Living Planet Symposium (LPS 2025)";"23/06/2025";"27/06/2025";"Vienne";"Autriche";"https://lps25.esa.int/";;;;;;;;;;;;"T. Goudemant";"IRT Saint Exupéry";;;;"non";;;;;;;;;"0000000948";"0";"Réalisé";"1";"1236";"1231";"doc_final";"0";"2025-06/1751300177-911-phisat-2_overview_LPS_20250627.pdf";;"Présentation";;"0000000948";"1751300177";"1"
"1242";"S003-3";"3";"S003";"communication";"MBSA model-exchange and its challenges";;;"International Symposium on Model-Based Safety & Assessment";"24/09/2025";"26/09/2025";"Athènes";"Grèce";"https://imbsa-conference.com/";;;;;;;;;;;;"Tony GHUELDRE, Wilkinson JOAS, Julien VIDALIE, Xavier DE BOSSOREILLE, Sébastien DUTHOIT";"IRT Saint Exupéry, IRT Saint Exupéry/Safran Aircraft Engines, IRT Saint Exupéry/Airbus Protect, IRT Saint Exupéry/Airbus Protect, LGM";;;;"non";;;;;;;;;"0000001394";"0";"Réalisé";"1";"1300";"1242";"doc_publie";"0";"2025-09/1759146625-104-17-GHUELDRE.pdf";;;;"0000000289";"1759146625";"1"
"1249";"S018-10";"10";"S018";"communication";"Point by Point Inscribed Tilted Fibre Bragg Gratings";;;"EOSAM 2025";"24/08/2025";"29/08/2025";"Delft";"les Pays-Bas";"https://www.europeanoptics.org/events/eos/eosam2025.html";;;;;;;;"09/04/2025";"05/05/2025";"27/08/2025";;" James Hainsworth1,2*, Adriana Morana2, Lucas Lescure2, Meriem Kemel1, Marina Arnaud1, Sylvain Girard2,3, Paul Vincent1, Emmanuel Marin2.";" 1 IRT Saint Exupery, B612, 3 Rue Tarfaya, 31400 Toulouse, France; 2 Laboratoire Hubert Curien, Batiment F, 18 Rue Professor Benoît Lauras 42000 Saint-Étienne, France; 3 Institut Universitaire de France (IUF), Ministère de l'Enseignement Supérier et de la";;;;"non";;;;;;;;;"0000000989";"1";"Réalisé";"1";"1270";"1249";"doc_publie";"0";"2025-08/1756650625-469-Point-by-Point-inscribed-Tilted-FBGs-V2.pptx";"2025-08/1756650315-117-Point-by-Point-inscribed-Tilted-FBGs-V2.pptx";;;"0000001263";"1756650625";"1"
"1260";"E025-15";"15";"E025";"communication";"Vieillissement thermo-oxydatif d’isolant silicone pour câble haute puissance aéronautique : analyse des relations structure-propriétés";;;"conférence du Groupe Français des Polymères ";"24/11/2025";"28/11/2025";"LILLES";"France";"https://gfp2025.sciencesconf.org/#:~:text=La%20section%20Nord%20a%20le,scientifique%20%C3%A0%20Villeneuve%20d%27Ascq.";;;;;;;;"12/09/2025";;;;"Nathan Dintilhac *a, Victor Henri a, Pierre Henrard a, Eric Dantras ";"a IRT Saint Exupéry, 3 rue Tarfaya, 31400 Toulouse, France  b Université de Toulouse, CIRIMAT, Physique des Polymères, Toulouse, France";;;;;;;;;;;;;"0000001461";"1";"Réalisé";"1";"1422";"1260";"doc_final";"0";"2026-05/1778056933-256-Pr..sentation-GFP-DINTILHAC-Nathan.pdf";"2025-09/1757052044-941-GFP2025_DINTILHAC_Nathan_2.docx";"Vieillissement thermo-oxydatif d?isolant silicone pour câble haute puissance aéronautique : analyse des relations structure-propriétés";;"0000001461";"1778056933";"1"
"1261";"E011-4";"4";"E011";"communication";"Study of constant current and ripple current aging of LT-PEMFC";;;"CoDIT 2025";"15/07/2025";"18/07/2025";"SPLIT";"Croatie";"http://www.wikicfp.com/cfp/servlet/event.showcfp?copyownerid=90704&eventid=183570";;;;;;;;"04/04/2025";;;;"Gautier Capdeville, Amine Jaafar, Fabien Lacressonnière, Christophe Turpin, Thomas Jarry, Emilie Soyez, Pierre Henrard, Paul Kreczanik, André Rakotondrainibe, Benoit Guenot";;;;;;;;;;;;;;"0000001461";"1";"Réalisé";"1";"1275";"1261";"abstract";"0";;"2025-09/1757052759-759-CODIT25_0534_MS_Gautier_CAPDEVILLE-.1..pdf";;;"0000000788";"1757052759";"1"
"1267";"E009-21";"21";"E009";"communication";"High Frequency Power Cycles in Low Voltage GaN Devices";;;"CIPS2026";"10/03/2026";"12/03/2026";"Dresden";"Germany";"https://www.cips.eu/en";;;;;;;;"30/09/2025";"21/11/2025";"19/12/2025";;"Israel Divan, Bernardo Cougo, Rodrigo Drummond";"IRT Saint-Exupery, Toulouse, France";;;;;;;;;;;;;"0000000821";"1";"Abstract en attente de validation externe";"1";"1301";"1267";"abstract";"0";;"2025-10/1759484265-105-Abstract_CIPS2026_High-Frequency-Power-Cycles-in-Low-Voltage-GaN-Devices-MOD-COGO-Vpdf.pdf";"High Frequency Power Cycles in Low Voltage GaN Devices";;"0000000821";"1759484265";"1"
"1269";"S087-26";"26";"S087";"communication";"MULTI-DISCIPLINARY DESIGN OPTIMIZATION UNDER UNCERTAINTY: THE OPEN SOURCE CAPABILITIES OF GEMSEO";;;"ECCOMAS - UNCECOMP 2025";"15/06/2025";"18/06/2025";"Rhodes Island";"Grèce";"https://2025.uncecomp.org/";;;;;;;;;;;;"Matthias De Lozzo, Clément Laboulfie, Olivier Sapin, Nicolas Roussouly, François Gallard, Amine Aziz-Alaoui, Antoine Dechaume,  Anne Gazaix";"IRT";;;;;;;;;;;;;"0000000074";"1";"Réalisé";"1";"1303";"1269";"abstract";"0";;"2025-10/1760356422-147-UNCECOMP_2025.pdf";;;"0000000074";"1760356422";"1"
"1287";"E077-3";"3";"E077";"communication";"Méthode d’étude de fiabilité de MOSFET SiC mis en parallèle soumis à une avalanche";;;"SGE 2025 (Symposium de Génie Electrique)";"01/07/2025";"03/07/2025";"TOULOUSE";"France";"https://www.sge-conf.fr/sge-2025/";;;;;;;;;;;;"Aude VALAT-MARTY[1,2], Joao OLIVEIRA[2], Marco ANDRADE[2], Pascal BEVILACQUA[1], Maximin BLANC[3], Fabio COCCETTI[2], Hervé MOREL[1]";"[1] INSA Lyon, Univ. Claude Bernard Lyon 1, Ecole Centrale Lyon, CNRS, Ampère, F-69621, France [2] IRT Saint Exupery, F-31400, France [3] Schneider Electric, F-38000, France";;;;;;;;;;;;;"0000001296";"0";"Réalisé";"1";"1377";"1287";"doc_final";"0";"2025-12/1765289295-164-Valat-Marty_M..thode-d.....tude-de-fiabilit..-de-MOSFET-SiC-mis-en-parall..le-soumis-..-une-avalanche.pdf";;"Méthode d’étude de fiabilité de MOSFET SiC mis en parallèle soumis à une avalanche";;"0000001296";"1765289295";"1"
